name,display_name,avatar,did,text,repost_count
johnwfarrell.bsky.social,John W Farrell,https://cdn.bsky.app/img/avatar/plain/did:plc:nvac37xmynmm7ainvd7qgp4v/bafkreibkzp32aoqlft2onnod7g53qztov3tw2n3kpppfvaxyrc7rzykzyy@jpeg,did:plc:nvac37xmynmm7ainvd7qgp4v,NA,0
paddyzemia.bsky.social,Paddy Hillyard,https://cdn.bsky.app/img/avatar/plain/did:plc:56racxsosc7yhoow45zi6qtt/bafkreiagxsj747zvjtmpbj57irgcym2grxng66fjojp33tgaipfuzdrvdi@jpeg,did:plc:56racxsosc7yhoow45zi6qtt,NA,0
maccrespo.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:wipda6urpreyslatlhsktb5m/bafkreiameo6fcts7d5uipkmjx2z6ov6hbxqky756zqnngbbzah263djara@jpeg,did:plc:wipda6urpreyslatlhsktb5m,NA,0
rockyroader.bsky.social,Fiach Mac Aodha,https://cdn.bsky.app/img/avatar/plain/did:plc:n7fcksjsljwyxguh5mjsbl5s/bafkreigpfuzoenpvjesnliklr4jz65dgcbzeyo3rptnrqcseqpajeflpqy@jpeg,did:plc:n7fcksjsljwyxguh5mjsbl5s,NA,2
bioniclaura.bsky.social,Bionic Laura,https://cdn.bsky.app/img/avatar/plain/did:plc:lxunyynpoereucpo7v2h4knc/bafkreihbiibcjpmg452pbdxsd64qgbq5awn47lmy5wlqqnyvjw6cxx3hvy@jpeg,did:plc:lxunyynpoereucpo7v2h4knc,NA,0
bearaboi.bsky.social,Ciarán O' Driscoll / Ó Drisceoil,https://cdn.bsky.app/img/avatar/plain/did:plc:hgfstz6lzefiohlp74igv3ri/bafkreih3zlqxyy3gz6artaayllh53cbyepz2e2mp6tbbfp6zs6j6eavjue@jpeg,did:plc:hgfstz6lzefiohlp74igv3ri,NA,0
kennyekn.bsky.social,Kenny,https://cdn.bsky.app/img/avatar/plain/did:plc:gs6nwtdye2mifgk3k6quo6gw/bafkreihagw5titl63tduke5tj2bzaky2go4hrjxqh5yr3owc2f77vv6y24@jpeg,did:plc:gs6nwtdye2mifgk3k6quo6gw,NA,0
arleneharris.bsky.social,Arlene Harris,https://cdn.bsky.app/img/avatar/plain/did:plc:ug43zaqa5f5bpmzlku2nbley/bafkreidb2ifimsjqmkv3bpn4z33ynbhryijca25apzstxhjkhoyhj2gwda@jpeg,did:plc:ug43zaqa5f5bpmzlku2nbley,NA,0
protestmusica.bsky.social,Protest & Musica 🌎🇺🇦🎶,https://cdn.bsky.app/img/avatar/plain/did:plc:wjswtzcbfczkp4jqsauedd5d/bafkreicctysu3mgdpmoqvmewl3mplojlyry3mq5hs3kzbgbbwzj5nmlo5a@jpeg,did:plc:wjswtzcbfczkp4jqsauedd5d,NA,0
leedsbookclub.bsky.social,LeedsBookClub aka Drneevil,https://cdn.bsky.app/img/avatar/plain/did:plc:nawtxm36nqm5umnjvtwdqbbn/bafkreihqgxxonuhkixvllq6chtpoxlpdqkiwjq6wuvpgfv3dk4qznfm5ze@jpeg,did:plc:nawtxm36nqm5umnjvtwdqbbn,NA,0
kazzdee.bsky.social,KD,https://cdn.bsky.app/img/avatar/plain/did:plc:fmhlxiuztanstfxc6ce55aq2/bafkreig5gbsm2pxwynp4intkqh4bpvkulx3t6h6mem67ds4esn7ie3qfle@jpeg,did:plc:fmhlxiuztanstfxc6ce55aq2,NA,0
thebookshopie.bsky.social,TheBookshop.ie,https://cdn.bsky.app/img/avatar/plain/did:plc:aq2f6q2flkiygiiahebfm6cp/bafkreidxnxwrdm5fp4u244lfduj6zznzdvukqp3b4koxlo4dfildfk3w2e@jpeg,did:plc:aq2f6q2flkiygiiahebfm6cp,NA,2
doctorwhofan1.bsky.social,CK Genealogy,https://cdn.bsky.app/img/avatar/plain/did:plc:2gvxx24h3klrvqrk4ajihblc/bafkreibxrtj7fxcbcxsjramf5qpbg6o2t2wo3uutnnye4it672limlwqsm@jpeg,did:plc:2gvxx24h3klrvqrk4ajihblc,NA,0
mairenimhordha.bsky.social,Máire Ní Mhórdha,https://cdn.bsky.app/img/avatar/plain/did:plc:367j7vu5r3gmfjoecplnrhvb/bafkreieapkkuxbyeyj4cf5jyfi63l25gckb6qurg5ijb64ni6erxxgnm6a@jpeg,did:plc:367j7vu5r3gmfjoecplnrhvb,NA,4
alanbraddish.bsky.social,Alan Braddish,https://cdn.bsky.app/img/avatar/plain/did:plc:bmx5lqf5l3j34clclkltr5ms/bafkreigrlnzffn3uxhh572r63v53nsslzssg6k2pkr2r6u47vh6yihwdja@jpeg,did:plc:bmx5lqf5l3j34clclkltr5ms,NA,0
practicalreason.net,Dermot O'Halloran,https://cdn.bsky.app/img/avatar/plain/did:plc:ujojy6zizzimrxrfb3vn2lnj/bafkreicmgw53pppeis7xb4eaamip5shxysjdkp4a6wm43ezezgh7aovyz4@jpeg,did:plc:ujojy6zizzimrxrfb3vn2lnj,NA,0
paattrriicckk.bsky.social,Pa2rick,https://cdn.bsky.app/img/avatar/plain/did:plc:zmvamkmlpcs2as7fsz3pylpz/bafkreieyxr44r4yv6vsrsxy5lif3x7jkkt4fpjca5oka6yqikytknqzqdi@jpeg,did:plc:zmvamkmlpcs2as7fsz3pylpz,NA,0
metaphysiology.bsky.social,Christopher J Stevens,https://cdn.bsky.app/img/avatar/plain/did:plc:wwf3cqh3bolnpooqayufkmlh/bafkreicgtioakyxxjcefmoijah2mk2p7wtc3uzllndghmlnqmduibow6ey@jpeg,did:plc:wwf3cqh3bolnpooqayufkmlh,NA,0
patrickhen.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:mvc77u7zmuredg5753hvxfxj/bafkreievkkw4vc6jfketirkohxiuyf6hr6qdwbbeeoupzjiltuyb6oucqa@jpeg,did:plc:mvc77u7zmuredg5753hvxfxj,NA,0
grace8ming.bsky.social,kimberly grace,https://cdn.bsky.app/img/avatar/plain/did:plc:kcaed6g32y2hmuhsdcbfeyqx/bafkreifuzr3islrqsuxeqskenhythii7evajonhg3fvpjfcmorchdrerpe@jpeg,did:plc:kcaed6g32y2hmuhsdcbfeyqx,NA,0
cahirokane.bsky.social,Cahir O'Kane,https://cdn.bsky.app/img/avatar/plain/did:plc:ithwuewhyrlnzs3aatlae6i5/bafkreibxs2ddkfhziyubw43j2g5qufkft7eqikk2eizvvluuhk4zvtg3sm@jpeg,did:plc:ithwuewhyrlnzs3aatlae6i5,NA,0
navalairhistory.com,Matthew Willis (Naval Air History),https://cdn.bsky.app/img/avatar/plain/did:plc:id5oeevpihw5uloig2texu4j/bafkreia5er2ve63iq6ufu2emlwrqo7j55axmtzjeznqccxbtiryux5bdpa@jpeg,did:plc:id5oeevpihw5uloig2texu4j,NA,0
johnhyphen.bsky.social,🌎🐎John Hyphen🎮🤠,https://cdn.bsky.app/img/avatar/plain/did:plc:gbuvnml7dyzncqikqq7wq2kn/bafkreic3yb65br3qpfqhbtaxbnqqsvsobo7ovzf2khrhbhd7zj5j7zlns4@jpeg,did:plc:gbuvnml7dyzncqikqq7wq2kn,NA,0
catvincent.bsky.social,"Cat Vincent, (he/him, Useless Eater)",https://cdn.bsky.app/img/avatar/plain/did:plc:eak2q2abwc6iab4tt4s72rtr/bafkreihtwhbh7rsa3zhtjhgk67rgxof7rzyfyopbw3ovk37xf2p64asarq@jpeg,did:plc:eak2q2abwc6iab4tt4s72rtr,NA,0
joenoonan.bsky.social,Joe Noonan,https://cdn.bsky.app/img/avatar/plain/did:plc:b7ou2gv5kwbbcxdacxrfjbtd/bafkreif2auferfydyfj5ci4nfuxuvhea65gmx6hkr3zvq3gl2bo2okxej4@jpeg,did:plc:b7ou2gv5kwbbcxdacxrfjbtd,NA,0
fergallenehan.bsky.social,Fergal Lenehan,https://cdn.bsky.app/img/avatar/plain/did:plc:o5urnmudpe6ss6l2j3xjl2r6/bafkreie2xgxqg6sunwdfzbuieuokkcm4uc3yy6shxgoascei3g24qlivoi@jpeg,did:plc:o5urnmudpe6ss6l2j3xjl2r6,NA,0
sensisoccer.bsky.social,John Lee,https://cdn.bsky.app/img/avatar/plain/did:plc:uaegjtmhpvwfu7mtjko7hdol/bafkreihycjhpcshzhcfkwl62hjhghlj3njlkykxwppip7wf6dxarchibxe@jpeg,did:plc:uaegjtmhpvwfu7mtjko7hdol,NA,0
renebatt.bsky.social,Paul Murray,https://cdn.bsky.app/img/avatar/plain/did:plc:fgaquljigtpyauomks26gjgk/bafkreihxrmvwtbynnbpbcoyflmqqhyzesax2ox6v3uhvzweepposjftqli@jpeg,did:plc:fgaquljigtpyauomks26gjgk,NA,0
grouchymarx.bsky.social,Grouchy Marx (aka Rupert),https://cdn.bsky.app/img/avatar/plain/did:plc:hhr4n4avbxo56dbbfxbsjlst/bafkreies2j4uos7pirlrzomvyr4zijbycvopq75sgtwwyup6ia2675swzm@jpeg,did:plc:hhr4n4avbxo56dbbfxbsjlst,NA,0
michblack1.bsky.social,MichB🇪🇸🇬🇧❤️💛💜,https://cdn.bsky.app/img/avatar/plain/did:plc:6qqzeexlmx25jjb64j27otwq/bafkreia2t3eqxkrlnh7u5hzsg66xxhhj73etsakkcvbzoliyjvgfkmsdra@jpeg,did:plc:6qqzeexlmx25jjb64j27otwq,NA,0
bigsizey.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:jeja2kunm2efg5r6x4m3shpn/bafkreicjulylblvt6f7h46kluzv2hondouzgq3apxakgt4sdkyrlojpbha@jpeg,did:plc:jeja2kunm2efg5r6x4m3shpn,NA,0
julietsmom.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:jsapxxejlddnennm6774jycz/bafkreig7qnfk4j2bfh35cwg33gukyd4sjj3usp73nj2rmn3qo7c2lzadg4@jpeg,did:plc:jsapxxejlddnennm6774jycz,NA,0
seanronayne.bsky.social,Seán Ronayne,https://cdn.bsky.app/img/avatar/plain/did:plc:cpk3fmtgs6gvspndqrdqfqjm/bafkreigwb3gvlttlet6rvasvwrf5tjhjpuccgdbxypxkoszxtpg67yfloq@jpeg,did:plc:cpk3fmtgs6gvspndqrdqfqjm,NA,0
brendannadnerb.bsky.social,Brendan C 🇮🇪🏳️‍🌈,https://cdn.bsky.app/img/avatar/plain/did:plc:hlm37p4z44fo5k4te2ofxeik/bafkreihpllyphc2o5xbt6i3f7jd5sw2jhguquj4z3fktxqixzwolgn66ga@jpeg,did:plc:hlm37p4z44fo5k4te2ofxeik,NA,0
colin-blackart.bsky.social,Colin-Blackart,https://cdn.bsky.app/img/avatar/plain/did:plc:jpfpftig2hxysesykv6nngro/bafkreid3qpqfstlrisygrafd7hcawzntrg7t6tyyrmsalpxclt7xuglxxy@jpeg,did:plc:jpfpftig2hxysesykv6nngro,NA,0
nitat.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:gjrs3rf3npsro2es5lystkem/bafkreifbk2aomuwrp6wh7kcxycvxqqxnm4kx3pgtxqyykq5ah5y5vba63u@jpeg,did:plc:gjrs3rf3npsro2es5lystkem,NA,0
beccathorne.bsky.social,Becca Thorne,https://cdn.bsky.app/img/avatar/plain/did:plc:2hl4dxihqeuylbhlqd4mqfow/bafkreih5ks32aboj776zbjkexrhcck46bntwl5uyiekwcydhrskswieb6y@jpeg,did:plc:2hl4dxihqeuylbhlqd4mqfow,NA,0
krismeana.bsky.social,Post Punk-y Brewster,https://cdn.bsky.app/img/avatar/plain/did:plc:5w6wsgreba7j77zfbiuikqut/bafkreierasqwhjldp5wcklnqpw374ng3myrzynswdfcnu5cm6nic5avmyi@jpeg,did:plc:5w6wsgreba7j77zfbiuikqut,NA,0
macko-99.bsky.social,The Mackrel of Knowledge,https://cdn.bsky.app/img/avatar/plain/did:plc:q2rqvvnxqbutfuh4o6s3thsj/bafkreibsgdhjq4kxtvortkt4shyocxvt4o6c3mruzogxv34xd4ligicey4@jpeg,did:plc:q2rqvvnxqbutfuh4o6s3thsj,NA,0
dochasisgra.bsky.social,dóchas is grá,https://cdn.bsky.app/img/avatar/plain/did:plc:j2wnnsrxlcesmgggtmpfou7c/bafkreidt7dqh4ad6tl2vidweb6co3gqopvelfeebhfb6cjcxduq3e6tj5m@jpeg,did:plc:j2wnnsrxlcesmgggtmpfou7c,NA,10
moragfriel.bsky.social,Morag Friel,https://cdn.bsky.app/img/avatar/plain/did:plc:tfm2zttwrmatbaq2m5sofg6t/bafkreiewj4ejgl35vh47x2bd2slww4stk52upuhqeilwb6lfrnbonp7jnq@jpeg,did:plc:tfm2zttwrmatbaq2m5sofg6t,NA,4
nicolegratton.bsky.social,Nicole Gratton 🎨🖌️📷🇨🇦,https://cdn.bsky.app/img/avatar/plain/did:plc:vtt7sj2ssimz5ebsxbvkdxxt/bafkreiedwvztd7ctmdisenlqx7k4y2ghhsn56d5h7wa6wrb6zx7sgoborm@jpeg,did:plc:vtt7sj2ssimz5ebsxbvkdxxt,NA,0
earthlingnoreally.bsky.social,"Rebecca, House of Ogg",https://cdn.bsky.app/img/avatar/plain/did:plc:izwp7wkeoobcqnnbcm7yzfbp/bafkreigcy34jrek6vkzfp4d54rufv7szjmafxqxyzmys36vyfrqr2hkyaq@jpeg,did:plc:izwp7wkeoobcqnnbcm7yzfbp,NA,0
sparkes66.bsky.social,SueP,https://cdn.bsky.app/img/avatar/plain/did:plc:6hehw57avcziskg2ttd2nz2s/bafkreifaix46drh2txlq6vm53raemzvtkuabw7o2ay4k2gntsstdhascku@jpeg,did:plc:6hehw57avcziskg2ttd2nz2s,NA,0
hmrhoward.bsky.social,HRath,https://cdn.bsky.app/img/avatar/plain/did:plc:uccxmlymq52scctjdcf5nzws/bafkreie2jgmcp4unfbwrakbrq72a3bswvvjeiz6udzpy2zzi5slhthebn4@jpeg,did:plc:uccxmlymq52scctjdcf5nzws,NA,0
ginad.bsky.social,Gina de M,https://cdn.bsky.app/img/avatar/plain/did:plc:mz7wq6rd4gsl3y42ign6fgnb/bafkreickwvjecljwqb7xbboizl5bexg22wfimj6pb6dezwiwyfws3qzxke@jpeg,did:plc:mz7wq6rd4gsl3y42ign6fgnb,NA,0
robin47.bsky.social,Robin,https://cdn.bsky.app/img/avatar/plain/did:plc:2evriq4njbzgpdk2sh5l4tgp/bafkreihhsk437jxffz5l24zz4bpevrazidufszlkedd6dq42m7v6rpt2de@jpeg,did:plc:2evriq4njbzgpdk2sh5l4tgp,NA,0
djfrancois.bsky.social,DJ Francois,https://cdn.bsky.app/img/avatar/plain/did:plc:yruwccrtl2yyd72vvmztvnjr/bafkreia5uoikkc73isdlpsujnvvzzzwlhw3njqh3ajtoxohbzitfkrzoqq@jpeg,did:plc:yruwccrtl2yyd72vvmztvnjr,NA,0
ianmoore3000.bsky.social,IanMoore3000,https://cdn.bsky.app/img/avatar/plain/did:plc:we47pphtanwwzq75uk5j7ipz/bafkreida2txal4qely6eodnhni6adgotar3cf3leamonhztoh2rszwh2ny@jpeg,did:plc:we47pphtanwwzq75uk5j7ipz,NA,0
the-crackdown.bsky.social,The Crackdown Cat,https://cdn.bsky.app/img/avatar/plain/did:plc:56wyc2axgzlsvmh73dd5dexu/bafkreicypwv3tl5ib3rykk3othunmdfae52kbx3bnzowknrfc36uifcfum@jpeg,did:plc:56wyc2axgzlsvmh73dd5dexu,NA,13
marybuckley.bsky.social,Marybuckley,https://cdn.bsky.app/img/avatar/plain/did:plc:kth4h5y73rfkdwngd4prxcgs/bafkreids4j372hi77clutznsrtbnmnqpjfdxa5aq2wumqu6yxrr7utpa6u@jpeg,did:plc:kth4h5y73rfkdwngd4prxcgs,NA,0
ianmaclochlainn.bsky.social,Ian Mac Lochlainn,https://cdn.bsky.app/img/avatar/plain/did:plc:tmvc4dgepnbgafix4ih2tkzk/bafkreifqlnnyfnxrtkqgsqx25h3bfyrw4exsdbeqoyrsvh4bpbox2q6j5a@jpeg,did:plc:tmvc4dgepnbgafix4ih2tkzk,NA,0
cloudsteph.bsky.social,Stephie Graphics,https://cdn.bsky.app/img/avatar/plain/did:plc:ag24hj5s36vpdbuucomgzidp/bafkreifm4scegdlwsqaruutlgfnzhcqcaycqc4ylggzw2mngm5ctb463ka@jpeg,did:plc:ag24hj5s36vpdbuucomgzidp,NA,0
ljon.bsky.social,Harmonious Bosch,https://cdn.bsky.app/img/avatar/plain/did:plc:af633rpddi4mfadgh4sbohlw/bafkreifzxjxmtatafxygiopnlpfduzahyqrnblkckxovivbvpsjcgeavmq@jpeg,did:plc:af633rpddi4mfadgh4sbohlw,NA,0
filawless.bsky.social,Fiona Lawless,https://cdn.bsky.app/img/avatar/plain/did:plc:4pob7mteyt5pjqqn5nzayp25/bafkreiem6kdtxqxwt3kzleoyirlvxkvvgmuinmnjnw6sy5pwz5r3kcwjpa@jpeg,did:plc:4pob7mteyt5pjqqn5nzayp25,NA,0
emmetkirwan.bsky.social,Emmet Kirwan,https://cdn.bsky.app/img/avatar/plain/did:plc:v4k26gau2f2mft64ocpf2aqx/bafkreigkajtzc2msnjjur7fq7ci6x6rlhoczhtvyw73qxapdm334hwv5ey@jpeg,did:plc:v4k26gau2f2mft64ocpf2aqx,NA,0
willderham.bsky.social,Will Derham,https://cdn.bsky.app/img/avatar/plain/did:plc:ormhxazxaw2427xkhsieulgr/bafkreihx6mpck46tmuuxkyqjwbruxmzpnxt2kz2hsy3h4y35ggfda3sd5a@jpeg,did:plc:ormhxazxaw2427xkhsieulgr,NA,0
yorkshirepaddy.bsky.social,Yorkshire Paddy,https://cdn.bsky.app/img/avatar/plain/did:plc:vxqq5waok4tmkuwpm54vmzbt/bafkreihholmt766jfwgz6opbajf2fzvafrdqasxdvzaixqtrlczxiywudi@jpeg,did:plc:vxqq5waok4tmkuwpm54vmzbt,NA,0
theapplefarmer.bsky.social,Cornelius (aka Con) Traas,https://cdn.bsky.app/img/avatar/plain/did:plc:lahtipioamgkb6ajxbb4anb6/bafkreieshuoxnyp7uojcqffua3guzxyzmpwcxkxxhg7goqkcd5sgqw5bna@jpeg,did:plc:lahtipioamgkb6ajxbb4anb6,NA,0
miukouno.bsky.social,まじっく,https://cdn.bsky.app/img/avatar/plain/did:plc:y44l4audvqopn2trshilcn2a/bafkreicnsr2rx3dq6ajsaa5vxfn4ddwplwzyd46ko4p24qgbr2ztrgzupy@jpeg,did:plc:y44l4audvqopn2trshilcn2a,NA,0
lampjaded.bsky.social,Jadey Character,https://cdn.bsky.app/img/avatar/plain/did:plc:utkr2nekmhmg6xmtv3ohvy42/bafkreigzkkhznebgi2dmglrfpr3wdeugtades34ofg4wwtlisebouaa4cm@jpeg,did:plc:utkr2nekmhmg6xmtv3ohvy42,NA,0
niteghoul.bsky.social,.𖥔 ݁ Niteghoul ˖.𖥔 ݁ ˖,https://cdn.bsky.app/img/avatar/plain/did:plc:il4ugxgsupyqagqvrggl7tld/bafkreifs5kqctrob3mtnjgd2k5hl2tw42orgtkfcnxvqvjc2ki5doiks2q@jpeg,did:plc:il4ugxgsupyqagqvrggl7tld,NA,0
rangedan.bsky.social,range dan,https://cdn.bsky.app/img/avatar/plain/did:plc:eyxr6iqlbtka6z5ll2c3g7n5/bafkreiaojpx7occyrscfium5477zcgjs3jpza4q663qdm3wt5rudmukqqu@jpeg,did:plc:eyxr6iqlbtka6z5ll2c3g7n5,NA,0
allismotion.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:cvac4bdgv7zmbkydu5comhwa/bafkreieibamaoyitv3s4c43idcgy2qqljl2fngfhk3ojul6kaxmros22xi@jpeg,did:plc:cvac4bdgv7zmbkydu5comhwa,NA,0
cccoko.bsky.social,Coko,https://cdn.bsky.app/img/avatar/plain/did:plc:clpywuxgxwsxrymm7ix5zaou/bafkreig4orvkq44dg433r7hrfconx6fy2gqleqdzc7kmvvx6txlpq4kyk4@jpeg,did:plc:clpywuxgxwsxrymm7ix5zaou,NA,0
llarisah.bsky.social,Larisa Aitch,https://cdn.bsky.app/img/avatar/plain/did:plc:bba66nmxjigejfew6m2upuhg/bafkreiae2fyz2oitlglhbn474hegqoowrbedcdgg25hrjkiuv6m6ejlyja@jpeg,did:plc:bba66nmxjigejfew6m2upuhg,NA,0
profjohnbarry.bsky.social,John Barry,https://cdn.bsky.app/img/avatar/plain/did:plc:ztd253prtlv5sgtlvxtmpmx2/bafkreihqnhjg3dhzuouu2jbpanmd74vaw4pqxw3jie7wiz2r2pk5qwhb3i@jpeg,did:plc:ztd253prtlv5sgtlvxtmpmx2,NA,0
lucymails.bsky.social,Lucymails,https://cdn.bsky.app/img/avatar/plain/did:plc:xjpcxmlvtwcgy7cyji2jkzyc/bafkreiff4iquifg4ope6ekkuqghbvouqf767cu5gvjaszdqthbzpaoyqbq@jpeg,did:plc:xjpcxmlvtwcgy7cyji2jkzyc,NA,0
ciaradaly.bsky.social,Ciara Daly,https://cdn.bsky.app/img/avatar/plain/did:plc:s42bolj2guxfdsq7aq4iy32h/bafkreihnevzgevhrvbrnig6prjhlxqny37thda75p5qcsr3bnpbhipqw7i@jpeg,did:plc:s42bolj2guxfdsq7aq4iy32h,NA,0
hanspan.bsky.social,Han van Spanje,https://cdn.bsky.app/img/avatar/plain/did:plc:ddfludc5zpd5b4d5dfg7ncgl/bafkreihkjeytt73ewsnob552zj5izexl4flndxbeqdg6yvfylo4kvudl7a@jpeg,did:plc:ddfludc5zpd5b4d5dfg7ncgl,NA,0
philokelly.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:dcdjtuorw7dvbiooignlmfp5/bafkreiblrhaftzkqkyphikd3cz7j5fcmssfm2cx7k5q67xgsbkvr6stocu@jpeg,did:plc:dcdjtuorw7dvbiooignlmfp5,NA,0
eoinmcunningham.bsky.social,Eóin Cunningham,https://cdn.bsky.app/img/avatar/plain/did:plc:culqpcpwzgdmcpwdfwmul34h/bafkreidex5ykozgog6f7okvl3nfk6ccpje3vucti2axye7vsriacvadf3u@jpeg,did:plc:culqpcpwzgdmcpwdfwmul34h,NA,10
blobbystc.bsky.social,STC,https://cdn.bsky.app/img/avatar/plain/did:plc:kkcqojrtuigckovqvvyg2xva/bafkreiez7secoodlxoopbfn2zxoxn7gkfwfipy3szgcl665ol4u27rjt54@jpeg,did:plc:kkcqojrtuigckovqvvyg2xva,NA,0
talesace.bsky.social,Ace of Tales - COMMISSIONS ARE OPEN!!!😈😇,https://cdn.bsky.app/img/avatar/plain/did:plc:grsicc7pp4u46ucxypsq2bwj/bafkreihh3g7soxkwfwbo6trklwybchtbi5zeasfkgii33clafsbvjdffcy@jpeg,did:plc:grsicc7pp4u46ucxypsq2bwj,NA,0
aveteresa.bsky.social,AveTeresa,https://cdn.bsky.app/img/avatar/plain/did:plc:ctogwg3i3lglm35matp5hl5r/bafkreidtkgcgqiahcaqu6aj2ddx6uw4wkaaj3th5intr3cc64e52sj6fki@jpeg,did:plc:ctogwg3i3lglm35matp5hl5r,NA,0
anliathanach.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:cku3pt2garimgakjsahy4kno/bafkreie3sybmk3dlhxi6qhjd46ci4oegwe4srvem2jo4aaxrbtmyiiwwwy@jpeg,did:plc:cku3pt2garimgakjsahy4kno,NA,0
enigmameetssambol.bsky.social,Mitra,https://cdn.bsky.app/img/avatar/plain/did:plc:yb6c2c5cy22ev47oo72zte5n/bafkreiffnd26ypsmh4eufjwzrnwefcoyb6dygnm2nux3ooqhpjvnk63i5u@jpeg,did:plc:yb6c2c5cy22ev47oo72zte5n,NA,0
craftycarver.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:4iglc2evc3kefiybgqpqbdyu/bafkreiffqesdlxevrcud2fa7xvmvvpjkhsp6ykmvvuxweqf7mxgqij6k7q@jpeg,did:plc:4iglc2evc3kefiybgqpqbdyu,NA,0
lewevin.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:qy26vuizoh2gpsha4uqsszxr/bafkreicj6jwg7txpbicnpu643xaqg4aaslgvpgrrbycmvshqzikdvtft4m@jpeg,did:plc:qy26vuizoh2gpsha4uqsszxr,NA,0
bethbpoet.bsky.social,Beth Brooke,https://cdn.bsky.app/img/avatar/plain/did:plc:nnv7xmczns2eg3hzs5q4ixjm/bafkreiask3jr5k7ulxjdnz6rlgnxdaeqypve4odgaxwopqetrbt3qhquoe@jpeg,did:plc:nnv7xmczns2eg3hzs5q4ixjm,NA,0
athenamediaie.bsky.social,Helen Shaw    -   Athena Media,https://cdn.bsky.app/img/avatar/plain/did:plc:hhvpr4ste3zhfcdd2hg7pp2g/bafkreiehkbm7zgo3h4ba7y3nqwj57du2k4yh2ns45jmi423eubo6dnmz2q@jpeg,did:plc:hhvpr4ste3zhfcdd2hg7pp2g,NA,0
hoganddice.bsky.social,Hog And Dice 🇮🇪🏳️‍🌈🏳️‍⚧️,https://cdn.bsky.app/img/avatar/plain/did:plc:frvpck3dvlm6rnufsolk3zjn/bafkreibbg6ws74523bf7fmwg5ipfcslk2ioag2ci2mbfi3smg7meoxy56q@jpeg,did:plc:frvpck3dvlm6rnufsolk3zjn,NA,0
ursulabyrne.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:wfxz2cef66vyaqwjygrxxnng/bafkreicbdodny4ue26oogjk63gyqixomn2sx3qdkeig5l6wmhmnzxzaa3e@jpeg,did:plc:wfxz2cef66vyaqwjygrxxnng,NA,0
taryndevere.bsky.social,Taryn de Vere,https://cdn.bsky.app/img/avatar/plain/did:plc:u46kbaz5nkittv2dkk2haq2v/bafkreialgttxrx4adpo2xpiypqqase4g4hylfgzazlxuwet5zmculnxbki@jpeg,did:plc:u46kbaz5nkittv2dkk2haq2v,NA,0
seafoamghost.bsky.social,merman hellville,https://cdn.bsky.app/img/avatar/plain/did:plc:qyo32cesxht5yqhb3bbi5nd6/bafkreicaphedqidgamc67bn2lpufigetevstmhyzuimnb5s3zmh5lwyepq@jpeg,did:plc:qyo32cesxht5yqhb3bbi5nd6,NA,0
mairebro.bsky.social,Máire,https://cdn.bsky.app/img/avatar/plain/did:plc:q6i2ugco5btbtlksgai3zywj/bafkreia34funm4y7ciwmupv27l6xc67jsksan2nqaphki2ufzz6l2ngxke@jpeg,did:plc:q6i2ugco5btbtlksgai3zywj,NA,0
permaconfused.bsky.social,PermaConfused ,https://cdn.bsky.app/img/avatar/plain/did:plc:pootppjy7gglhnpo3lpvajje/bafkreigbmr5by2b4h3o7ovrqae4wwki2sdcajz5uoe2nfqz734b3jx44ly@jpeg,did:plc:pootppjy7gglhnpo3lpvajje,NA,0
elliegamgee.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:myhiufqyuwwkhg2rdnfiufyl/bafkreifeaqzzx3rtgosss2dyehzlbnpykr4mnc2gmh2qgrq3o7eqoihhga@jpeg,did:plc:myhiufqyuwwkhg2rdnfiufyl,NA,0
bubblenoma.bsky.social,Hey! It's Bubblenoma Linda ,https://cdn.bsky.app/img/avatar/plain/did:plc:du3vwjfnqydkc2ttllwwhfef/bafkreiarigb44tdctuptodacug7ptesvnp3xm4l3bacye6xeewhvxqs4pi@jpeg,did:plc:du3vwjfnqydkc2ttllwwhfef,NA,0
treeandfieldlady.bsky.social,Marie Reinke Gray,https://cdn.bsky.app/img/avatar/plain/did:plc:64r7bcthr4oiswtcehir4n6y/bafkreidkpiuyllb6msr4xeqjafpds3y5jowcxnuore7ocvmd4ri7al5vju@jpeg,did:plc:64r7bcthr4oiswtcehir4n6y,NA,0
rudyhellzapop.bsky.social,Rudy Hellzapoppin',https://cdn.bsky.app/img/avatar/plain/did:plc:4x6lvfbs43rbdklalvjhyuf3/bafkreian5ebq527qouwmu4p7dheceelnmr7dxdz4wbvxhgdo4caeh2jpmm@jpeg,did:plc:4x6lvfbs43rbdklalvjhyuf3,NA,0
